variant,scenario,envelope,path_bootstrap_block_size,path_bootstrap_seed,seed,transaction_cost_bps,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown,path_bootstrap_robust_min_p05
v25r_n8,stress_b30_s10010,sentinel,30,10010,29,25,0.005195956249227418,0.003287241307322386,0.0006714764520370678,0.024086021505376344,-0.0018900190598922,0.00615848550879,-0.00313399165176918
v25r_nA,random_holdout_b11_p13416,random_holdout,11,13416,5,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.006089393326504721
v25r_nA,random_holdout_b11_p13416,random_holdout,11,13416,11,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005416797426576725
v25r_nA,random_holdout_b11_p13416,random_holdout,11,13416,17,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.004974704096449151
v25r_nA,random_holdout_b11_p13416,random_holdout,11,13416,29,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005783056543258819
v25r_nA,random_holdout_b11_p13416,random_holdout,11,13416,5,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.006392763827428154
v25r_nA,random_holdout_b11_p13416,random_holdout,11,13416,11,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005575399489903915
v25r_nA,random_holdout_b11_p13416,random_holdout,11,13416,17,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005358567467075331
v25r_nA,random_holdout_b11_p13416,random_holdout,11,13416,29,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005980006311103253
v25r_nA,random_holdout_b11_p6384,random_holdout,11,6384,5,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005182457936915568
v25r_nA,random_holdout_b11_p6384,random_holdout,11,6384,11,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005830784733368904
v25r_nA,random_holdout_b11_p6384,random_holdout,11,6384,17,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.004964536043966261
v25r_nA,random_holdout_b11_p6384,random_holdout,11,6384,29,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.0061071212126606374
v25r_nA,random_holdout_b11_p6384,random_holdout,11,6384,5,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005402168043720778
v25r_nA,random_holdout_b11_p6384,random_holdout,11,6384,11,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.0060135299327599085
v25r_nA,random_holdout_b11_p6384,random_holdout,11,6384,17,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005184488922668217
v25r_nA,random_holdout_b11_p6384,random_holdout,11,6384,29,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.006219083440177409
v25r_nA,random_holdout_b12_p8284,random_holdout,12,8284,5,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.00562804046819611
v25r_nA,random_holdout_b12_p8284,random_holdout,12,8284,11,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.006187804711962503
v25r_nA,random_holdout_b12_p8284,random_holdout,12,8284,17,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.006616915395243716
v25r_nA,random_holdout_b12_p8284,random_holdout,12,8284,29,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.004899261035486102
v25r_nA,random_holdout_b12_p8284,random_holdout,12,8284,5,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005787339978795474
v25r_nA,random_holdout_b12_p8284,random_holdout,12,8284,11,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.006441115412998221
v25r_nA,random_holdout_b12_p8284,random_holdout,12,8284,17,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.00704798387398779
v25r_nA,random_holdout_b12_p8284,random_holdout,12,8284,29,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005228091874633823
v25r_nA,random_holdout_b13_p12612,random_holdout,13,12612,5,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.004805538880368514
v25r_nA,random_holdout_b13_p12612,random_holdout,13,12612,11,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.0056153211968922425
v25r_nA,random_holdout_b13_p12612,random_holdout,13,12612,17,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005563331932119964
v25r_nA,random_holdout_b13_p12612,random_holdout,13,12612,29,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005802357926578977
v25r_nA,random_holdout_b13_p12612,random_holdout,13,12612,5,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.004947208519568229
v25r_nA,random_holdout_b13_p12612,random_holdout,13,12612,11,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005809941352282582
v25r_nA,random_holdout_b13_p12612,random_holdout,13,12612,17,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005789015689493038
v25r_nA,random_holdout_b13_p12612,random_holdout,13,12612,29,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005991487297482462
v25r_nA,random_holdout_b17_p7370,random_holdout,17,7370,5,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005127058422318353
v25r_nA,random_holdout_b17_p7370,random_holdout,17,7370,11,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005374318008162298
v25r_nA,random_holdout_b17_p7370,random_holdout,17,7370,17,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.004357734455540585
v25r_nA,random_holdout_b17_p7370,random_holdout,17,7370,29,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005512808647082918
v25r_nA,random_holdout_b17_p7370,random_holdout,17,7370,5,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.00535440132761007
v25r_nA,random_holdout_b17_p7370,random_holdout,17,7370,11,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005547844761377729
v25r_nA,random_holdout_b17_p7370,random_holdout,17,7370,17,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.004779755314809775
v25r_nA,random_holdout_b17_p7370,random_holdout,17,7370,29,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.0057115756798793655
v25r_nA,random_holdout_b18_p11802,random_holdout,18,11802,5,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.004624818391828084
v25r_nA,random_holdout_b18_p11802,random_holdout,18,11802,11,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.00514959832859278
v25r_nA,random_holdout_b18_p11802,random_holdout,18,11802,17,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.004493212147822684
v25r_nA,random_holdout_b18_p11802,random_holdout,18,11802,29,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.004590579728574712
v25r_nA,random_holdout_b18_p11802,random_holdout,18,11802,5,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005048674167438344
v25r_nA,random_holdout_b18_p11802,random_holdout,18,11802,11,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005455172563355842
v25r_nA,random_holdout_b18_p11802,random_holdout,18,11802,17,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.004702702555858434
v25r_nA,random_holdout_b18_p11802,random_holdout,18,11802,29,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.0046715388345089925
v25r_nA,random_train_b13_p8083,random_train,13,8083,5,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.004984363664781899
v25r_nA,random_train_b13_p8083,random_train,13,8083,11,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005285630696641802
v25r_nA,random_train_b13_p8083,random_train,13,8083,17,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005419638877312116
v25r_nA,random_train_b13_p8083,random_train,13,8083,29,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.0049296855446921695
v25r_nA,random_train_b13_p8083,random_train,13,8083,5,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005167789772851511
v25r_nA,random_train_b13_p8083,random_train,13,8083,11,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005693956363919362
v25r_nA,random_train_b13_p8083,random_train,13,8083,17,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005806963696601508
v25r_nA,random_train_b13_p8083,random_train,13,8083,29,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005238816072469487
v25r_nA,random_train_b14_p8696,random_train,14,8696,5,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.00555095012882727
v25r_nA,random_train_b14_p8696,random_train,14,8696,11,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.004887691365227276
v25r_nA,random_train_b14_p8696,random_train,14,8696,17,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.0045840366435040076
v25r_nA,random_train_b14_p8696,random_train,14,8696,29,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005516997407517654
v25r_nA,random_train_b14_p8696,random_train,14,8696,5,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005979096376585696
v25r_nA,random_train_b14_p8696,random_train,14,8696,11,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005212330121924497
v25r_nA,random_train_b14_p8696,random_train,14,8696,17,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.00484030905648975
v25r_nA,random_train_b14_p8696,random_train,14,8696,29,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005758673980663248
v25r_nA,random_train_b14_p9908,random_train,14,9908,5,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005547960021418746
v25r_nA,random_train_b14_p9908,random_train,14,9908,11,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005691006972386719
v25r_nA,random_train_b14_p9908,random_train,14,9908,17,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.004739818612079344
v25r_nA,random_train_b14_p9908,random_train,14,9908,29,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005633676383776647
v25r_nA,random_train_b14_p9908,random_train,14,9908,5,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005955403156587541
v25r_nA,random_train_b14_p9908,random_train,14,9908,11,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005917316500768033
v25r_nA,random_train_b14_p9908,random_train,14,9908,17,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005053753204811001
v25r_nA,random_train_b14_p9908,random_train,14,9908,29,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.0060323023736750855
v25r_nA,random_train_b15_p7333,random_train,15,7333,5,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.0052335925218871095
v25r_nA,random_train_b15_p7333,random_train,15,7333,11,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.004886300602641525
v25r_nA,random_train_b15_p7333,random_train,15,7333,17,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005552745888617644
v25r_nA,random_train_b15_p7333,random_train,15,7333,29,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.0055784911038065325
v25r_nA,random_train_b15_p7333,random_train,15,7333,5,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.00537377442148878
v25r_nA,random_train_b15_p7333,random_train,15,7333,11,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005343568749072758
v25r_nA,random_train_b15_p7333,random_train,15,7333,17,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005927997842112481
v25r_nA,random_train_b15_p7333,random_train,15,7333,29,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005897874484531179
v25r_nA,random_train_b16_p9575,random_train,16,9575,5,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005407457922272068
v25r_nA,random_train_b16_p9575,random_train,16,9575,11,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005647534175072855
v25r_nA,random_train_b16_p9575,random_train,16,9575,17,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.004436252083377679
v25r_nA,random_train_b16_p9575,random_train,16,9575,29,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.004945183093101613
v25r_nA,random_train_b16_p9575,random_train,16,9575,5,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.0056425987448054825
v25r_nA,random_train_b16_p9575,random_train,16,9575,11,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.006035832614560776
v25r_nA,random_train_b16_p9575,random_train,16,9575,17,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.004652230534184593
v25r_nA,random_train_b16_p9575,random_train,16,9575,29,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005231556089783179
v25r_nA,random_train_b17_p10727,random_train,17,10727,5,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.0050452615421194115
v25r_nA,random_train_b17_p10727,random_train,17,10727,11,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.004774167928852696
v25r_nA,random_train_b17_p10727,random_train,17,10727,17,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.00574090431237978
v25r_nA,random_train_b17_p10727,random_train,17,10727,29,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.006294583179859692
v25r_nA,random_train_b17_p10727,random_train,17,10727,5,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005287598927976628
v25r_nA,random_train_b17_p10727,random_train,17,10727,11,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.0050482845344314905
v25r_nA,random_train_b17_p10727,random_train,17,10727,17,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005959699762957071
v25r_nA,random_train_b17_p10727,random_train,17,10727,29,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.0067181119923485355
v25r_nA,altblock_b24_s4242,sentinel,24,4242,5,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.003309855909981052
v25r_nA,altblock_b24_s4242,sentinel,24,4242,11,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.0038893693881691615
v25r_nA,altblock_b24_s4242,sentinel,24,4242,17,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.0033038779849160925
v25r_nA,altblock_b24_s4242,sentinel,24,4242,29,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.0038669743362089
v25r_nA,altblock_b24_s4242,sentinel,24,4242,5,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.0035326228108905565
v25r_nA,altblock_b24_s4242,sentinel,24,4242,11,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.004234314740155653
v25r_nA,altblock_b24_s4242,sentinel,24,4242,17,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.003568068525259721
v25r_nA,altblock_b24_s4242,sentinel,24,4242,29,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.004331704036036132
v25r_nA,baseline_b20_s4242,sentinel,20,4242,5,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.004799869443544524
v25r_nA,baseline_b20_s4242,sentinel,20,4242,11,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005825107761630854
v25r_nA,baseline_b20_s4242,sentinel,20,4242,17,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.004314820211217585
v25r_nA,baseline_b20_s4242,sentinel,20,4242,29,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.004171990084933469
v25r_nA,baseline_b20_s4242,sentinel,20,4242,5,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005110053462555114
v25r_nA,baseline_b20_s4242,sentinel,20,4242,11,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.006068001540387924
v25r_nA,baseline_b20_s4242,sentinel,20,4242,17,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.004504625231463338
v25r_nA,baseline_b20_s4242,sentinel,20,4242,29,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.004331518913996901
v25r_nA,stress_b30_s10010,sentinel,30,10010,5,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.0029817991607419326
v25r_nA,stress_b30_s10010,sentinel,30,10010,11,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.003760471876366833
v25r_nA,stress_b30_s10010,sentinel,30,10010,17,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.0032720631970985237
v25r_nA,stress_b30_s10010,sentinel,30,10010,29,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.002931893945571362
v25r_nA,stress_b30_s10010,sentinel,30,10010,5,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.003029004430750326
v25r_nA,stress_b30_s10010,sentinel,30,10010,11,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.003951504731369793
v25r_nA,stress_b30_s10010,sentinel,30,10010,17,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.0033327866166716624
