variant,group,scenario,seed,transaction_cost_bps,path_bootstrap_reps,path_bootstrap_robust_min_p05,case_slack,breach,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown
v25z_ridge_lo,screen_curated,deepcheck_b12_s8080,5,22,600,-0.005432897317952568,0.0015671026820474323,False,0.005439289609126608,0.003334476258490149,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061164247615485
v25z_ridge_lo,screen_curated,deepcheck_b12_s8080,5,25,600,-0.005726570350556531,0.001273429649443469,False,0.0052513014521347046,0.003282190502862825,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061490429719461
v25z_ridge_lo,screen_curated,deepcheck_b12_s8080,17,22,600,-0.005333783597864056,0.0016662164021359442,False,0.005439289609126608,0.003334476258490149,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061164247615485
v25z_ridge_lo,screen_curated,deepcheck_b12_s8080,17,25,600,-0.005666369100922347,0.0013336308990776532,False,0.0052513014521347046,0.003282190502862825,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061490429719461
v25z_ridge_lo,screen_curated,stress_b14_s7070,5,22,600,-0.005616757341521406,0.0013832426584785944,False,0.005439289609126608,0.003334476258490149,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061164247615485
v25z_ridge_lo,screen_curated,stress_b14_s7070,5,25,600,-0.006048143794175831,0.0009518562058241694,False,0.0052513014521347046,0.003282190502862825,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061490429719461
v25z_ridge_lo,screen_curated,stress_b14_s7070,17,22,600,-0.004424414701300888,0.0025755852986991123,False,0.005439289609126608,0.003334476258490149,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061164247615485
v25z_ridge_lo,screen_curated,stress_b14_s7070,17,25,600,-0.00460657757854388,0.00239342242145612,False,0.0052513014521347046,0.003282190502862825,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061490429719461
v25z_ridge_lo,screen_curated,stress_b30_s10010,5,22,600,-0.003258112704499438,0.003741887295500562,False,0.005439289609126608,0.003334476258490149,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061164247615485
v25z_ridge_lo,screen_curated,stress_b30_s10010,5,25,600,-0.0034571658904467895,0.0035428341095532106,False,0.0052513014521347046,0.003282190502862825,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061490429719461
v25z_ridge_lo,screen_curated,stress_b30_s10010,17,22,600,-0.003505169883241343,0.003494830116758657,False,0.005439289609126608,0.003334476258490149,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061164247615485
v25z_ridge_lo,screen_curated,stress_b30_s10010,17,25,600,-0.0037056876830426633,0.003294312316957337,False,0.0052513014521347046,0.003282190502862825,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061490429719461
v25z_ridge_lo,screen_random,worst_rh_b10_p13419,5,22,600,-0.005829978959739824,0.0011700210402601765,False,0.005439289609126608,0.003334476258490149,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061164247615485
v25z_ridge_lo,screen_random,worst_rh_b10_p13419,5,25,600,-0.006019429644945645,0.000980570355054355,False,0.0052513014521347046,0.003282190502862825,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061490429719461
v25z_ridge_lo,screen_random,worst_rh_b10_p13419,17,22,600,-0.006455777749456526,0.0005442222505434744,False,0.005439289609126608,0.003334476258490149,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061164247615485
v25z_ridge_lo,screen_random,worst_rh_b10_p13419,17,25,600,-0.00668646754190928,0.0003135324580907199,False,0.0052513014521347046,0.003282190502862825,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061490429719461
v25z_ridge_lo,screen_random,worst_rt_b10_p7064,5,22,600,-0.006348444085216387,0.0006515559147836133,False,0.005439289609126608,0.003334476258490149,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061164247615485
v25z_ridge_lo,screen_random,worst_rt_b10_p7064,5,25,600,-0.006678411126582573,0.0003215888734174272,False,0.0052513014521347046,0.003282190502862825,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061490429719461
v25z_ridge_lo,screen_random,worst_rt_b10_p7064,17,22,600,-0.00548701297001165,0.0015129870299883498,False,0.005439289609126608,0.003334476258490149,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061164247615485
v25z_ridge_lo,screen_random,worst_rt_b10_p7064,17,25,600,-0.005716867262922603,0.0012831327370773976,False,0.0052513014521347046,0.003282190502862825,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061490429719461
v25z_ridge_lo,screen_random,worst_rt_b12_p12209,5,22,600,-0.005792766543820061,0.0012072334561799396,False,0.005439289609126608,0.003334476258490149,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061164247615485
v25z_ridge_lo,screen_random,worst_rt_b12_p12209,5,25,600,-0.0060982665133809955,0.0009017334866190047,False,0.0052513014521347046,0.003282190502862825,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061490429719461
v25z_ridge_lo,screen_random,worst_rt_b12_p12209,17,22,600,-0.006505294983079529,0.0004947050169204709,False,0.005439289609126608,0.003334476258490149,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061164247615485
v25z_ridge_lo,screen_random,worst_rt_b12_p12209,17,25,600,-0.006784258639119711,0.0002157413608802894,False,0.0052513014521347046,0.003282190502862825,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061490429719461
v25z_ridge_lo,screen_random,worst_rt_b12_p8403,5,22,600,-0.004997187000105235,0.0020028129998947647,False,0.005439289609126608,0.003334476258490149,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061164247615485
v25z_ridge_lo,screen_random,worst_rt_b12_p8403,5,25,600,-0.0051725754475818175,0.0018274245524181826,False,0.0052513014521347046,0.003282190502862825,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061490429719461
v25z_ridge_lo,screen_random,worst_rt_b12_p8403,17,22,600,-0.006618672232767936,0.0003813277672320642,False,0.005439289609126608,0.003334476258490149,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061164247615485
v25z_ridge_lo,screen_random,worst_rt_b12_p8403,17,25,600,-0.006891964233083469,0.0001080357669165314,False,0.0052513014521347046,0.003282190502862825,0.0006707531032904744,0.024086021505376344,-0.0018871149213303,0.0061490429719461
v25z_smooth_hi,screen_curated,deepcheck_b12_s8080,5,22,600,-0.007023344330482012,-2.334433048201221e-05,True,0.004708665143794244,0.0011996234253992544,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.0061183535513806
v25z_smooth_hi,screen_curated,deepcheck_b12_s8080,5,25,600,-0.007130927970147316,-0.00013092797014731608,True,0.004534456887855365,0.0010604347977603013,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.006151111950212
v25z_smooth_hi,screen_curated,deepcheck_b12_s8080,17,22,600,-0.006726617575880567,0.0002733824241194331,False,0.004708665143794244,0.0011996234253992544,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.0061183535513806
v25z_smooth_hi,screen_curated,deepcheck_b12_s8080,17,25,600,-0.006902322642636732,9.767735736326832e-05,False,0.004534456887855365,0.0010604347977603013,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.006151111950212
v25z_smooth_hi,screen_curated,stress_b14_s7070,5,22,600,-0.006720876907149692,0.0002791230928503082,False,0.004708665143794244,0.0011996234253992544,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.0061183535513806
v25z_smooth_hi,screen_curated,stress_b14_s7070,5,25,600,-0.0070596077660898815,-5.960776608988135e-05,True,0.004534456887855365,0.0010604347977603013,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.006151111950212
v25z_smooth_hi,screen_curated,stress_b14_s7070,17,22,600,-0.006486647139597052,0.0005133528604029484,False,0.004708665143794244,0.0011996234253992544,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.0061183535513806
v25z_smooth_hi,screen_curated,stress_b14_s7070,17,25,600,-0.006833991283535662,0.00016600871646433799,False,0.004534456887855365,0.0010604347977603013,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.006151111950212
v25z_smooth_hi,screen_curated,stress_b30_s10010,5,22,600,-0.0052310849780486226,0.0017689150219513776,False,0.004708665143794244,0.0011996234253992544,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.0061183535513806
v25z_smooth_hi,screen_curated,stress_b30_s10010,5,25,600,-0.0053338218282742485,0.0016661781717257516,False,0.004534456887855365,0.0010604347977603013,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.006151111950212
v25z_smooth_hi,screen_curated,stress_b30_s10010,17,22,600,-0.005312198236529763,0.0016878017634702367,False,0.004708665143794244,0.0011996234253992544,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.0061183535513806
v25z_smooth_hi,screen_curated,stress_b30_s10010,17,25,600,-0.0054338649746223985,0.0015661350253776017,False,0.004534456887855365,0.0010604347977603013,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.006151111950212
v25z_smooth_hi,screen_random,worst_rh_b10_p13419,5,22,600,-0.007745855888714515,-0.0007458558887145144,True,0.004708665143794244,0.0011996234253992544,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.0061183535513806
v25z_smooth_hi,screen_random,worst_rh_b10_p13419,5,25,600,-0.00783950443802147,-0.0008395044380214703,True,0.004534456887855365,0.0010604347977603013,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.006151111950212
v25z_smooth_hi,screen_random,worst_rh_b10_p13419,17,22,600,-0.007538734350915171,-0.000538734350915171,True,0.004708665143794244,0.0011996234253992544,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.0061183535513806
v25z_smooth_hi,screen_random,worst_rh_b10_p13419,17,25,600,-0.007669738934517017,-0.0006697389345170172,True,0.004534456887855365,0.0010604347977603013,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.006151111950212
v25z_smooth_hi,screen_random,worst_rt_b10_p7064,5,22,600,-0.007775593542101533,-0.0007755935421015327,True,0.004708665143794244,0.0011996234253992544,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.0061183535513806
v25z_smooth_hi,screen_random,worst_rt_b10_p7064,5,25,600,-0.008028124380664714,-0.0010281243806647142,True,0.004534456887855365,0.0010604347977603013,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.006151111950212
v25z_smooth_hi,screen_random,worst_rt_b10_p7064,17,22,600,-0.007676655155768292,-0.0006766551557682915,True,0.004708665143794244,0.0011996234253992544,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.0061183535513806
v25z_smooth_hi,screen_random,worst_rt_b10_p7064,17,25,600,-0.007834944637863661,-0.000834944637863661,True,0.004534456887855365,0.0010604347977603013,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.006151111950212
v25z_smooth_hi,screen_random,worst_rt_b12_p12209,5,22,600,-0.006961372556053269,3.862744394673122e-05,False,0.004708665143794244,0.0011996234253992544,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.0061183535513806
v25z_smooth_hi,screen_random,worst_rt_b12_p12209,5,25,600,-0.0071536914009499904,-0.0001536914009499903,True,0.004534456887855365,0.0010604347977603013,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.006151111950212
v25z_smooth_hi,screen_random,worst_rt_b12_p12209,17,22,600,-0.007000792285131713,-7.922851317128388e-07,True,0.004708665143794244,0.0011996234253992544,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.0061183535513806
v25z_smooth_hi,screen_random,worst_rt_b12_p12209,17,25,600,-0.0072155394124589645,-0.0002155394124589644,True,0.004534456887855365,0.0010604347977603013,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.006151111950212
v25z_smooth_hi,screen_random,worst_rt_b12_p8403,5,22,600,-0.006943732293636645,5.626770636335543e-05,False,0.004708665143794244,0.0011996234253992544,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.0061183535513806
v25z_smooth_hi,screen_random,worst_rt_b12_p8403,5,25,600,-0.007049445873135785,-4.944587313578455e-05,True,0.004534456887855365,0.0010604347977603013,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.006151111950212
v25z_smooth_hi,screen_random,worst_rt_b12_p8403,17,22,600,-0.007402162841972215,-0.0004021628419722152,True,0.004708665143794244,0.0011996234253992544,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.0061183535513806
v25z_smooth_hi,screen_random,worst_rt_b12_p8403,17,25,600,-0.007669918764276956,-0.0006699187642769562,True,0.004534456887855365,0.0010604347977603013,0.0006207053859800409,0.022365591397849462,-0.0018895760715064,0.006151111950212
v25z_smooth_lo,screen_curated,deepcheck_b12_s8080,5,22,600,-0.008796900128560502,-0.0017969001285605022,True,0.0044451687332631275,0.0009834633235032975,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0062134917657424
v25z_smooth_lo,screen_curated,deepcheck_b12_s8080,5,25,600,-0.00915316267154967,-0.0021531626715496693,True,0.004293934557649548,0.0006585192669634754,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0063214417806002
v25z_smooth_lo,screen_curated,deepcheck_b12_s8080,17,22,600,-0.009359920002010956,-0.0023599200020109562,True,0.0044451687332631275,0.0009834633235032975,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0062134917657424
v25z_smooth_lo,screen_curated,deepcheck_b12_s8080,17,25,600,-0.009708180658071669,-0.0027081806580716685,True,0.004293934557649548,0.0006585192669634754,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0063214417806002
v25z_smooth_lo,screen_curated,stress_b14_s7070,5,22,600,-0.008598089215472598,-0.0015980892154725977,True,0.0044451687332631275,0.0009834633235032975,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0062134917657424
v25z_smooth_lo,screen_curated,stress_b14_s7070,5,25,600,-0.008940732021367609,-0.0019407320213676088,True,0.004293934557649548,0.0006585192669634754,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0063214417806002
v25z_smooth_lo,screen_curated,stress_b14_s7070,17,22,600,-0.008015160612815375,-0.001015160612815375,True,0.0044451687332631275,0.0009834633235032975,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0062134917657424
v25z_smooth_lo,screen_curated,stress_b14_s7070,17,25,600,-0.00847699121525135,-0.0014769912152513493,True,0.004293934557649548,0.0006585192669634754,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0063214417806002
v25z_smooth_lo,screen_curated,stress_b30_s10010,5,22,600,-0.007689329859129823,-0.0006893298591298226,True,0.0044451687332631275,0.0009834633235032975,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0062134917657424
v25z_smooth_lo,screen_curated,stress_b30_s10010,5,25,600,-0.008365379117847132,-0.0013653791178471321,True,0.004293934557649548,0.0006585192669634754,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0063214417806002
v25z_smooth_lo,screen_curated,stress_b30_s10010,17,22,600,-0.007797111414190538,-0.0007971114141905374,True,0.0044451687332631275,0.0009834633235032975,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0062134917657424
v25z_smooth_lo,screen_curated,stress_b30_s10010,17,25,600,-0.008278900892334583,-0.0012789008923345833,True,0.004293934557649548,0.0006585192669634754,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0063214417806002
v25z_smooth_lo,screen_random,worst_rh_b10_p13419,5,22,600,-0.010250477582150717,-0.0032504775821507173,True,0.0044451687332631275,0.0009834633235032975,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0062134917657424
v25z_smooth_lo,screen_random,worst_rh_b10_p13419,5,25,600,-0.010515834940306312,-0.0035158349403063118,True,0.004293934557649548,0.0006585192669634754,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0063214417806002
v25z_smooth_lo,screen_random,worst_rh_b10_p13419,17,22,600,-0.009168502978074294,-0.0021685029780742935,True,0.0044451687332631275,0.0009834633235032975,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0062134917657424
v25z_smooth_lo,screen_random,worst_rh_b10_p13419,17,25,600,-0.009552119400352993,-0.002552119400352993,True,0.004293934557649548,0.0006585192669634754,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0063214417806002
v25z_smooth_lo,screen_random,worst_rt_b10_p7064,5,22,600,-0.009247355596671364,-0.0022473555966713637,True,0.0044451687332631275,0.0009834633235032975,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0062134917657424
v25z_smooth_lo,screen_random,worst_rt_b10_p7064,5,25,600,-0.009577306925553291,-0.002577306925553291,True,0.004293934557649548,0.0006585192669634754,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0063214417806002
v25z_smooth_lo,screen_random,worst_rt_b10_p7064,17,22,600,-0.00852419981494219,-0.0015241998149421896,True,0.0044451687332631275,0.0009834633235032975,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0062134917657424
v25z_smooth_lo,screen_random,worst_rt_b10_p7064,17,25,600,-0.008908086540767579,-0.001908086540767579,True,0.004293934557649548,0.0006585192669634754,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0063214417806002
v25z_smooth_lo,screen_random,worst_rt_b12_p12209,5,22,600,-0.009253965243330475,-0.002253965243330475,True,0.0044451687332631275,0.0009834633235032975,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0062134917657424
v25z_smooth_lo,screen_random,worst_rt_b12_p12209,5,25,600,-0.009663286158632206,-0.0026632861586322063,True,0.004293934557649548,0.0006585192669634754,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0063214417806002
v25z_smooth_lo,screen_random,worst_rt_b12_p12209,17,22,600,-0.009355289422313012,-0.002355289422313012,True,0.0044451687332631275,0.0009834633235032975,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0062134917657424
v25z_smooth_lo,screen_random,worst_rt_b12_p12209,17,25,600,-0.009687432331249324,-0.002687432331249324,True,0.004293934557649548,0.0006585192669634754,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0063214417806002
v25z_smooth_lo,screen_random,worst_rt_b12_p8403,5,22,600,-0.008917228236863394,-0.0019172282368633943,True,0.0044451687332631275,0.0009834633235032975,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0062134917657424
v25z_smooth_lo,screen_random,worst_rt_b12_p8403,5,25,600,-0.009155547211435543,-0.0021555472114355425,True,0.004293934557649548,0.0006585192669634754,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0063214417806002
v25z_smooth_lo,screen_random,worst_rt_b12_p8403,17,22,600,-0.009036746287897884,-0.0020367462878978842,True,0.0044451687332631275,0.0009834633235032975,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0062134917657424
v25z_smooth_lo,screen_random,worst_rt_b12_p8403,17,25,600,-0.00934164582554227,-0.0023416458255422707,True,0.004293934557649548,0.0006585192669634754,0.0005416322673732759,0.019784946236559138,-0.0018846647343342,0.0063214417806002
